date,OPEN,HIGH,LOW,CLOSE,VOLUME
7-28-10,183.22,185.23,182.34,184.96,223
7-29-10,184.5,184.64,184.13,184.35,472
7-30-10,184.34,184.52,183.98,184.09,361
7-31-10,183.11,183.9,183.06,183.57,905
08-01-2010,183.37,184.34,183.15,184.28,138
08-02-2010,183.86,184.11,183.72,183.81,482
08-03-2010,184.1,184.15,183.11,183.22,733
08-04-2010,183.18,184.25,183.02,184.13,129
08-05-2010,184.04,184.45,182.45,182.79,888
08-06-2010,182.8,182.89,181.98,182.46,777
08-07-2010,183.19,183.19,182.85,182.91,170
08-08-2010,182.97,184.97,182.96,184.57,373
08-09-2010,184.72,184.92,184,184.05,192
08-10-2010,184.3,184.58,183.4,183.46,738
08-11-2010,183.82,185.82,183.78,185.47,849
08-12-2010,186.03,186.14,183.77,184.14,141
8-13-10,184.64,184.76,183.47,183.69,654
8-14-10,183.63,183.86,182.68,182.84,683
8-15-10,183.43,183.59,183.33,183.39,830
8-16-10,184.09,184.14,183.49,183.57,435
8-17-10,184.08,185.06,183.95,184.58,499
8-18-10,184.4,184.49,184.03,184.11,960
8-19-10,184.73,186.33,184.62,186.05,326
8-20-10,185.61,186.33,185.55,185.97,988
8-21-10,186.11,187.22,185.99,186.87,954
8-22-10,186.78,186.95,185.79,185.98,275
8-23-10,185.82,186.01,185.36,185.37,516
8-24-10,184.62,185.72,184.38,185.69,633
8-25-10,186.16,186.27,185.02,185.22,780
8-26-10,185.38,185.45,185.18,185.23,935
8-27-10,185.33,185.49,181.35,181.85,164
8-28-10,182.27,184.31,182.18,184.02,457
8-29-10,183.5,183.82,182.97,183.8,184
8-30-10,184.49,184.56,183.68,184.13,525
8-31-10,182.87,183.87,182.78,183.73,833
09-01-2010,184.6,185.02,184.18,184.42,529
09-02-2010,184.09,185.53,183.66,185.32,336
09-03-2010,185.75,185.97,185.56,185.58,237
09-04-2010,184.91,185.07,183.26,183.51,452
09-05-2010,183.69,184.08,183.17,183.47,859
09-06-2010,183.47,184.16,182.67,183.98,644
09-07-2010,183.77,184.78,183.24,184.7,182
09-08-2010,184.25,185.52,184.02,185.46,591
09-09-2010,184.57,186.49,184.51,186.33,305
09-10-2010,186.97,187.57,186.93,187.23,644
09-11-2010,187.31,187.36,185.73,185.9,711
09-12-2010,186.13,186.31,184.97,185.01,736
9-13-10,184.84,185.76,184.46,185.52,549
9-14-10,185.28,185.45,183.99,184.4,766
9-15-10,184.04,184.23,183.3,183.39,503
9-16-10,182.86,183.24,182.2,182.26,205
9-17-10,181.77,184.4,181.37,184.24,353
9-18-10,184.14,185.59,183.62,184.99,733
9-19-10,185.01,185.37,184.54,185.04,129
9-20-10,185.64,185.7,183.27,183.41,939
9-21-10,183.71,183.81,183.02,183.1,423
9-22-10,182.48,183.3,182.38,182.86,596
9-23-10,182.85,183.01,181.78,182.13,232
9-24-10,182.51,183.17,182.06,182.2,505
9-25-10,181.37,182.14,181.15,181.9,561
9-26-10,181.15,181.42,180.84,181.25,130
9-27-10,180.79,180.8,180.02,180.08,509
9-28-10,180.03,180.19,178.73,178.99,860
9-29-10,179.03,179.2,178.86,178.9,301
9-30-10,178.93,179.59,178.54,179.24,211
10-01-2010,179.83,180.11,178.28,178.47,454
10-02-2010,178.36,178.96,178.28,178.57,981
10-03-2010,177.95,179.14,177.72,178.84,905
10-04-2010,178.82,179.66,178.66,179.25,175
10-05-2010,178.33,178.35,178.06,178.2,243
10-06-2010,177.98,179.02,177.97,178.36,557
10-07-2010,178.46,180.01,178.09,179.38,615
10-08-2010,179.46,180.22,179.42,179.79,284
10-09-2010,179.27,179.42,178.94,179.05,661
10-10-2010,178.24,180.74,178.05,180.57,875
10-11-2010,180.72,181.48,180.71,181.39,492
10-12-2010,181.2,182.99,180.8,182.55,449
10-13-10,182.62,182.88,182.38,182.76,802
10-14-10,182.56,184.16,182.33,184.06,928
10-15-10,183.73,183.79,183.04,183.31,339
10-16-10,182.46,184.35,182.29,184.11,910
10-17-10,184.2,184.29,183.87,184.07,146
10-18-10,184.23,186.08,184.08,185.64,919
10-19-10,185.2,185.31,184.63,184.7,354
10-20-10,184.32,184.47,182.97,183.43,548
10-21-10,183.49,185.35,183.17,184.8,239
10-22-10,184.09,184.14,182.22,182.31,684
10-23-10,182.05,184.05,181.71,183.66,682
10-24-10,183.53,183.54,182.04,182.42,428
10-25-10,183.02,183.67,182.36,183.57,122
10-26-10,183.46,184.85,183,184.56,131
10-27-10,184.91,185.04,184.67,184.88,456
10-28-10,185.03,186.35,184.2,186,236
10-29-10,185.87,187.36,185.86,187.25,501
10-30-10,187.15,188.15,186.91,187.5,494
10-31-10,188.13,188.43,187.16,187.22,180
11-01-2010,186.13,189.48,186.01,189.35,910
11-02-2010,189.87,190.19,189.8,189.86,858
11-03-2010,190.08,190.42,187.07,187.62,323
11-04-2010,188.44,188.93,187.72,187.99,340
11-05-2010,188.48,188.85,187.43,187.62,829
11-06-2010,188.14,188.23,187.91,187.93,732
11-07-2010,187.73,187.92,187.17,187.4,272
11-08-2010,187.53,188.06,184.82,185.04,125
11-09-2010,185.35,185.53,184.44,184.56,141
11-10-2010,184.99,186.12,184.95,185.78,986
11-11-2010,185.54,186.49,185.21,185.92,286
11-12-2010,185.69,186.19,182.98,183.83,381
11-13-10,183.73,184.09,182.4,182.43,719
11-14-10,183.1,183.3,182.73,182.92,522
11-15-10,182.77,183.35,181.83,182,499
11-16-10,182.82,184.05,182.62,183.94,111
11-17-10,184.15,184.36,182.68,183.29,268
11-18-10,183.97,184.37,183.58,184.26,753
11-19-10,183.85,187.21,183.8,186.67,805
11-20-10,186.27,188.07,186,187.8,648
11-21-10,188.92,189.26,187.26,187.34,732
11-22-10,186.97,187.95,186.63,187.76,616
11-23-10,187.04,187.08,187.02,187.08,448
11-24-10,187.2,187.44,186.11,186.36,382
11-25-10,186.64,186.66,185.12,185.26,404
11-26-10,185.49,185.98,184.99,185.18,273
11-27-10,185.63,186.5,185.26,186.08,392
11-28-10,186.29,186.83,185.99,186.76,759
11-29-10,187.5,187.9,187.02,187.29,856
11-30-10,187.76,188.78,187.24,188.47,139
12-01-2010,188.66,189.29,187.26,187.72,669
12-02-2010,188.01,188.38,187.65,188.27,629
12-03-2010,187.99,188.32,186.4,186.47,461
12-04-2010,186.75,186.86,185.85,186.21,854
12-05-2010,186.79,187.4,186.64,187.27,983
12-06-2010,186.22,188.09,186.21,187.9,503
12-07-2010,188.14,188.36,185.15,185.85,280
12-08-2010,185.49,185.69,184.24,184.62,702
12-09-2010,185.38,185.7,183.98,184.47,529
12-10-2010,184.76,185.11,184.62,185.07,558
12-11-2010,184.2,186.53,184.14,186.29,284
12-12-2010,185.88,185.93,185.51,185.69,530
12-13-10,185.15,186.77,185.11,186.59,773
12-14-10,187.45,187.56,184.84,185.48,744
12-15-10,185.19,185.67,185.09,185.58,410
12-16-10,184.88,185.04,183.94,184.39,495
12-17-10,184.84,186.14,184.82,185.96,884
12-18-10,186.4,186.82,186.14,186.41,677
12-19-10,187.2,187.23,184.22,184.44,870
12-20-10,184.92,185.18,182.11,182.75,750
12-21-10,182.62,184.27,182.53,184.24,245
12-22-10,184.34,187.13,184.03,186.5,958
12-23-10,185.76,187.57,185.36,187.33,247
12-24-10,187.22,187.81,185.94,186.24,259
12-25-10,186.81,187.35,186.4,187.16,101
12-26-10,186.31,187.54,186.3,187.28,281
12-27-10,186.55,189.15,186.44,188.74,125
12-28-10,188.87,190.24,188.86,190.23,777
12-29-10,189.93,190,189.28,189.74,159
12-30-10,189.63,189.83,189.56,189.77,274
12-31-10,190.02,191.97,189.91,191.7,761
01-01-2011,191.64,191.65,190.81,190.88,857
01-02-2011,191.33,191.41,190.99,191.39,134
01-03-2011,191.85,192.09,190.37,190.97,956
01-04-2011,190.81,191.39,190.62,191.31,973
01-05-2011,190.28,192.31,190.07,192.08,329
01-06-2011,192.65,192.71,191,191.3,922
01-07-2011,191.53,192.02,187.83,188.13,480
01-08-2011,188.48,188.92,187.7,187.92,683
01-09-2011,187.02,187.82,186.89,187.76,202
01-10-2011,187.96,188.13,186.92,186.92,289
01-11-2011,187.38,188.25,187.25,188.22,913
01-12-2011,188.54,188.64,186.34,186.5,612
1-13-11,186.22,186.38,184.43,184.96,803
1-14-11,184.67,186.01,184.46,185.81,286
1-15-11,186,186.42,184.56,184.63,549
1-16-11,184.54,184.6,182.79,183.29,788
1-17-11,183.33,183.38,183.27,183.38,477
1-18-11,184.23,184.55,183.34,183.92,394
1-19-11,183.58,183.86,182.58,182.7,449
1-20-11,183.3,183.38,182.61,183.06,180
1-21-11,182.74,182.98,181.74,181.82,846
1-22-11,181.68,182.77,181.39,182.52,103
1-23-11,182.5,182.7,182.38,182.56,633
1-24-11,182.26,182.28,180.49,180.85,919
1-25-11,180.88,181,180.43,180.47,208
1-26-11,181.41,181.67,179.7,179.83,480
1-27-11,179.38,180.25,179.33,180.11,917
1-28-11,180.03,180.12,179.68,179.89,436
1-29-11,179.77,181.44,179.57,181.04,270
1-30-11,180.63,181.22,180.33,181.09,469
1-31-11,181.52,181.66,179.79,179.93,749
02-01-2011,181.01,181.04,180.68,180.84,848
02-02-2011,181.16,181.43,180.78,180.98,103
02-03-2011,181.84,182.13,179.91,180.13,642
02-04-2011,180.12,180.29,178.45,178.94,701
02-05-2011,178.88,179.07,175.76,175.91,385
02-06-2011,176.55,176.9,176.45,176.68,357
02-07-2011,176.48,177.8,176.4,177.42,295
02-08-2011,177.27,177.44,175.51,175.58,356
02-09-2011,174.97,176.7,174.68,176.28,824
02-10-2011,176.21,177.46,176,177.31,934
02-11-2011,177.31,177.98,176.98,177.89,848
02-12-2011,178.45,179.51,178.13,179.42,326
2-13-11,179.83,180,179.17,179.36,950
2-14-11,179.3,179.49,177.94,178.17,282
2-15-11,177.93,177.96,177.1,177.86,924
2-16-11,178.05,179.17,177.4,178.86,179
2-17-11,178.17,178.68,177.93,178.63,271
2-18-11,178.42,180.52,178.28,180.48,957
2-19-11,180.89,180.9,180.19,180.39,366
2-20-11,180.44,181.03,179.3,179.33,998
2-21-11,180.37,180.39,177.27,177.43,912
2-22-11,177.72,178.14,177.14,177.38,924
2-23-11,177.42,178.5,177.28,178.32,932
2-24-11,178.51,181.69,178.19,181.3,708
2-25-11,182,182.06,180.04,180.19,420
2-26-11,180.69,180.89,179.52,179.79,749
2-27-11,179.75,180.14,179.05,180.09,461
2-28-11,179.7,179.77,178.71,178.99,166
03-01-2011,179.2,180.29,178.69,179.84,849
03-02-2011,180.09,180.76,179.13,179.15,156
03-03-2011,179.5,180.67,179.44,180.36,883
03-04-2011,180.86,181.52,180.17,180.44,997
03-05-2011,180.15,180.96,179.81,180.72,640
03-06-2011,181.11,181.13,178.53,178.77,342
03-07-2011,178.49,179.97,178.21,179.74,469
03-08-2011,178.84,179.98,178.53,179.7,300
03-09-2011,179.92,180.09,178.3,178.56,493
03-10-2011,178.31,179.6,177.95,179.41,147
03-11-2011,179.88,180.22,178.29,178.61,679
03-12-2011,178.73,178.84,178.32,178.64,667
3-13-11,178.87,179.53,177.41,177.69,450
3-14-11,178.16,178.17,177.37,177.45,520
3-15-11,177.48,177.84,176.69,176.74,239
3-16-11,176.35,178.94,175.86,178.81,531
3-17-11,178.53,178.69,177.12,177.38,993
3-18-11,177.2,177.86,176.78,177.7,626
3-19-11,177.12,178.72,176.78,178.43,731
3-20-11,178.94,179.3,178.05,178.49,621
3-21-11,178.89,179.23,178.21,178.34,587
3-22-11,179.41,179.87,177.08,177.49,888
3-23-11,177.44,180.29,177.17,179.81,709
3-24-11,180.2,180.69,179.4,179.74,787
3-25-11,178.97,182,178.91,181.95,395
3-26-11,182.57,182.59,179.48,179.54,189
3-27-11,179.62,180.35,178.75,179.83,875
3-28-11,180.43,180.73,178.25,178.76,745
3-29-11,179.63,180.69,179.42,180.47,705
3-30-11,179.62,180.44,179.29,180.43,950
3-31-11,180.97,181.27,180.84,180.89,956
04-01-2011,181.05,182.5,180.98,182.28,213
04-02-2011,182.1,182.14,180.65,181.4,660
04-03-2011,181.24,181.83,180.72,181.53,455
04-04-2011,182.09,182.3,180.84,180.86,452
04-05-2011,180.08,180.19,177.02,177.3,869
04-06-2011,176.35,178.55,176,178.02,434
04-07-2011,177.68,179.08,177.67,178.81,577
04-08-2011,178.67,179.24,178.08,178.19,103
04-09-2011,178.02,178.46,177.08,177.14,198
04-10-2011,178.05,178.07,177.41,177.58,965
04-11-2011,177.86,177.86,176.63,176.82,784
04-12-2011,177.18,178.25,177.08,178.11,231
4-13-11,177.86,178.46,177.53,178.04,496
4-14-11,178.52,178.67,178,178.39,156
4-15-11,178.88,178.92,176.25,176.49,784
4-16-11,175.79,175.81,175.25,175.36,479
4-17-11,175.29,176.07,174.98,175.98,341
4-18-11,176.74,177.85,176.72,177.8,916
4-19-11,178.08,178.48,175.6,176.15,835
4-20-11,175.17,175.48,174.59,175.03,886
4-21-11,175.69,175.97,175.64,175.65,383
4-22-11,175.92,178.34,175.52,177.91,891
4-23-11,177.9,178.24,177.32,177.75,444
4-24-11,177.64,177.82,177.5,177.64,333
4-25-11,177.78,177.8,177.25,177.79,276
4-26-11,177.83,177.95,175.84,176.27,199
4-27-11,175.76,177.93,175.51,177.71,651
4-28-11,177.31,178.96,177.24,178.76,843
4-29-11,177.72,180.1,177.45,179.68,295
4-30-11,179.59,179.87,179.19,179.8,730
05-01-2011,179.47,180.22,179.12,179.82,675
05-02-2011,179.45,182.36,179.34,182.26,149
05-03-2011,182.71,182.86,182.31,182.45,466
05-04-2011,182.65,182.71,180.66,180.93,697
05-05-2011,181.58,182.64,181.54,182.31,322
05-06-2011,182.46,183.4,182.32,183.29,227
05-07-2011,183.88,184.2,181.22,181.97,875
05-08-2011,182.58,182.59,181.53,181.79,542
05-09-2011,181.47,183.56,181.22,183.45,109
05-10-2011,183.4,183.88,182.58,182.8,744
05-11-2011,182.3,182.37,181.91,182.29,241
05-12-2011,182.03,182.08,181.31,181.43,489
5-13-11,182.25,182.32,180.6,180.63,897
5-14-11,180.31,181.98,180.23,181.93,316
5-15-11,181.71,181.97,180.42,180.57,778
5-16-11,181.14,181.36,179.3,179.59,313
5-17-11,179.87,180.34,179.54,180.26,587
5-18-11,180.08,180.32,178.47,178.53,742
5-19-11,179.5,181.83,179.36,181.47,672
5-20-11,181.43,181.67,179.86,180.42,570
5-21-11,180.09,180.59,179.98,180.52,532
5-22-11,180.71,180.72,178.54,178.88,826
5-23-11,178.93,179.05,176.86,176.96,581
5-24-11,177.79,178.29,177.13,177.41,679
5-25-11,177.23,177.53,176.47,176.82,262
5-26-11,176.09,179.44,175.95,178.92,133
5-27-11,178.93,179.43,176.39,176.6,323
5-28-11,175.45,177.7,175.44,177.53,641
5-29-11,177.42,177.69,177.15,177.17,728
5-30-11,177.31,178.13,177.28,177.83,402
5-31-11,177.74,178.68,177.27,178.57,570
06-01-2011,177.92,178.26,175.35,175.6,434
06-02-2011,175.66,176.8,175.51,176.69,388
06-03-2011,175.92,176.6,175.7,176.3,764
06-04-2011,177.38,178.09,177.05,177.99,322
06-05-2011,177.33,179.34,177.17,178.81,109
06-06-2011,178.38,179.89,178.38,179.7,429
06-07-2011,179.36,179.53,178.61,178.79,496
06-08-2011,178.71,178.9,178.15,178.65,334
06-09-2011,179.66,179.86,178.72,178.74,626
06-10-2011,179.32,179.97,179.22,179.65,392
06-11-2011,180.53,180.74,180,180.37,474
06-12-2011,180.39,183.1,180.31,182.99,476
6-13-11,183.16,185.25,183.07,185.15,854
6-14-11,184.15,184.45,183.5,184.12,444
6-15-11,184.39,184.81,184.09,184.7,839
6-16-11,184.8,185.23,183.74,184.1,631
6-17-11,184.23,184.79,183.87,184.68,973
6-18-11,184.3,186.14,183.7,185.54,868
6-19-11,185.28,187.67,184.86,187.37,546
6-20-11,187.59,187.9,186.79,187.17,181
6-21-11,187.42,187.47,186.13,186.34,660
6-22-11,185.89,186.46,185.03,185.17,475
6-23-11,186.12,186.37,184.86,185.09,444
6-24-11,185.02,187.83,184.94,187.83,996
6-25-11,187.04,190.03,186.11,189.73,336
6-26-11,190.09,190.12,187.26,187.33,471
6-27-11,187.61,187.8,186.83,187,417
6-28-11,187.76,188.2,187.6,187.84,341
6-29-11,187.7,190.42,187.49,190.4,450
6-30-11,190.16,190.3,189.93,190.13,656
07-01-2011,190.78,191.19,189.15,189.3,951
07-02-2011,189.5,189.72,188.93,188.93,310
07-03-2011,188.55,188.69,188.22,188.59,992
07-04-2011,188.64,188.69,187.34,187.38,350
07-05-2011,187.57,187.76,187.23,187.57,413
07-06-2011,187.29,187.45,185.74,186.39,760
07-07-2011,186.3,186.39,184.75,185.05,147
07-08-2011,185.77,186.06,184.99,185.1,171
07-09-2011,185.13,186.8,184.57,186.75,247
07-10-2011,186.81,186.9,184.24,184.56,150
07-11-2011,184.66,184.86,183.47,183.48,210
07-12-2011,183.2,183.5,183.03,183.17,607
7-13-11,183.17,183.67,182.81,182.97,366
7-14-11,182.72,182.85,182.44,182.78,794
7-15-11,182.37,182.54,179.21,179.35,344
7-16-11,178.98,179.11,178.54,178.9,483
7-17-11,178.87,179.06,177.74,177.8,992
7-18-11,178.37,179.49,178.27,178.87,125
7-19-11,178.88,178.97,177.29,177.41,585
7-20-11,177.07,177.25,176.05,176.06,545
7-21-11,175.45,175.96,175.29,175.72,970
7-22-11,174.88,176.54,174.73,176.25,107
7-23-11,175.75,176.56,175.3,176.15,302
7-24-11,176.62,176.76,176.03,176.28,313
7-25-11,176.46,177.65,176.08,177.63,578
7-26-11,176.9,178.68,176.64,178.42,779
7-27-11,178.64,179.94,178.34,179.2,930
7-28-11,179.5,179.62,176.76,177.27,337
7-29-11,176.7,178.9,176.4,178.58,220
7-30-11,177.62,181.45,177.58,181.42,335
7-31-11,181.31,182,180.5,180.52,454
08-01-2011,179.94,181.28,179.67,180.98,990
08-02-2011,180.65,180.93,180.03,180.12,584
08-03-2011,179.66,179.73,179.55,179.64,641
08-04-2011,180.18,181.69,179.77,181.32,111
08-05-2011,181,182.24,180.85,181.82,554
08-06-2011,180.99,182.95,180.67,182.72,933
08-07-2011,182.86,183.74,180.92,181.16,357
08-08-2011,181.76,181.83,180.85,181.01,201
08-09-2011,180.32,181.05,180.22,180.74,142
08-10-2011,180.19,183.23,179.9,182.61,291
08-11-2011,182.86,183.18,181.13,181.53,600
08-12-2011,181.31,183.16,181.01,182.7,525
8-13-11,183.44,184.27,183.25,184.16,646
8-14-11,184.54,185.55,184.09,185.37,557
8-15-11,185.13,186.58,184.92,185.99,489
8-16-11,186.05,186.68,185.83,186.49,928
8-17-11,186,186.69,185.84,186.48,566
8-18-11,186.72,186.91,186.55,186.74,419
8-19-11,185.89,186.18,184.18,184.29,779
8-20-11,184.68,185.71,184.31,185.63,914
8-21-11,185.43,186.32,185,186.08,499
8-22-11,186.71,186.76,184.96,185.17,871
8-23-11,185.56,186.47,185.52,186.42,393
8-24-11,186.46,186.91,186.11,186.22,645
8-25-11,187.2,188.71,186.54,188.34,781
8-26-11,187.9,188.14,187.6,188.1,446
8-27-11,187.45,188.13,186.67,186.89,260
8-28-11,186.33,190.81,185.96,190.49,723
8-29-11,190.81,191.34,190.78,191.02,745
8-30-11,192.14,193.65,192.1,193.13,442
8-31-11,192.99,193.36,190.91,190.93,357
09-01-2011,190.51,191.76,189.48,191.45,197
09-02-2011,191.73,191.85,188.9,189.17,238
09-03-2011,188.67,190.61,188.53,190.07,876
09-04-2011,190.53,190.73,190.34,190.37,128
09-05-2011,190.99,191.25,189.54,189.83,527
09-06-2011,189.9,190.66,189.2,190.37,352
09-07-2011,190.2,192.1,190.15,191.87,556
09-08-2011,192.56,192.72,190.29,190.85,529
09-09-2011,191.13,191.15,190.8,190.81,270
09-10-2011,190.56,190.71,189.42,190.07,448
09-11-2011,190.62,190.82,189.76,189.91,124
09-12-2011,189.75,191.06,189.67,190.76,359
9-13-11,191.69,191.88,190.27,191.11,707
9-14-11,191.06,191.29,189.85,190.27,319
9-15-11,190.07,192.85,189.86,192.43,252
9-16-11,192.8,193.36,192.16,192.23,299
9-17-11,192.14,192.76,191.42,191.71,593
9-18-11,191.23,191.52,190.27,190.6,219
9-19-11,190.21,190.41,188.27,188.71,826
9-20-11,189.82,190.22,188.36,188.73,368
9-21-11,188.16,189.83,188.1,189.77,707
9-22-11,189.48,189.75,189.2,189.55,162
9-23-11,189.65,190.27,189.2,189.95,689
9-24-11,190.29,190.84,189.95,190.67,242
9-25-11,191.15,191.33,191.04,191.12,839
9-26-11,190.99,191.65,190.59,191.5,172
9-27-11,191.56,191.69,190.62,190.68,476
9-28-11,190.99,191.49,188.18,188.71,565
9-29-11,188.05,190.33,188.04,190.24,235
9-30-11,189.84,191.69,189.82,191.58,327
10-01-2011,191.05,191.15,190.33,190.34,831
10-02-2011,190.65,191.23,190.59,190.78,921
10-03-2011,190.84,190.84,189.75,190.04,619
10-04-2011,191.09,191.29,190.67,190.77,935
10-05-2011,191.56,191.76,188.71,188.99,255
10-06-2011,189.21,189.34,187.69,188.12,717
10-07-2011,188.16,188.32,184.68,185.33,139
10-08-2011,185.77,186.08,185.68,186.07,111
10-09-2011,185.22,185.22,183.89,184.09,967
10-10-2011,183.69,185.6,183.04,185.37,931
10-11-2011,185.91,186.08,182.34,182.4,998
10-12-2011,183.18,183.41,183.05,183.26,270
10-13-11,183.47,183.48,182.07,182.19,455
10-14-11,182.05,182.12,181.86,181.9,892
10-15-11,181.49,181.64,181.25,181.6,284
10-16-11,181.21,181.34,179.62,179.83,105
10-17-11,179.79,180.09,179.59,179.91,437
10-18-11,179.95,180.89,179.9,180.81,487
10-19-11,180.77,181.94,180.44,181.34,501
10-20-11,180.9,181.57,179.66,180.08,788
10-21-11,180.45,181.23,180.39,180.93,706
10-22-11,180.34,180.71,180.22,180.66,440
10-23-11,180.59,181.1,180.49,180.5,218
10-24-11,180.53,182.49,180.18,182.39,367
10-25-11,182.24,182.37,181.8,182.01,682
10-26-11,182.82,183.04,182.61,182.7,213
10-27-11,183.04,183.36,182.4,182.62,226
10-28-11,183.36,185.31,183.29,185.26,201
10-29-11,185.15,185.57,184.49,184.81,711
10-30-11,184.86,185.71,184.55,185.53,633
10-31-11,184.83,185.07,184.76,185.02,610
11-01-2011,184.78,185.21,184.3,185.15,297
11-02-2011,185.5,185.77,184.04,184.45,974
11-03-2011,183.85,184.33,182.42,182.81,235
11-04-2011,182.92,183.35,181,181.25,642
11-05-2011,181.34,181.46,180.5,181.05,968
11-06-2011,181.39,181.41,180.98,181.19,857
11-07-2011,180.34,181.98,179.99,181.92,982
11-08-2011,182.62,182.84,182.09,182.33,894
11-09-2011,182.42,183.59,182.22,183.34,983
11-10-2011,182.54,184.56,182.15,184.42,568
11-11-2011,185.14,185.5,184.41,184.43,165
11-12-2011,184.73,185.14,183.94,184.08,831
11-13-11,184.41,184.65,181.95,182.04,988
11-14-11,181.77,182.92,181.6,182.92,547
11-15-11,183.86,184.72,183.28,184.52,906
11-16-11,184.06,184.47,184.05,184.18,257
11-17-11,183.97,184.23,182.7,183.22,552
11-18-11,182.56,182.84,181.78,182.03,149
11-19-11,182.15,183.58,181.88,183.35,721
11-20-11,184.35,184.38,182.56,182.67,758
11-21-11,183.98,184.38,181.33,181.9,246
11-22-11,181.58,182.74,181.41,182.65,602
11-23-11,182.33,183.31,181.98,183.21,955
11-24-11,184.12,184.27,183.4,183.67,906
11-25-11,182.67,182.9,182.29,182.6,521
11-26-11,182.51,182.89,181.81,181.97,666
11-27-11,181.65,181.74,180.61,181.17,589
11-28-11,181.79,182.12,180.68,180.8,254
11-29-11,179.69,182.2,179.34,181.76,668
11-30-11,181.8,182.19,181.34,182.05,576
12-01-2011,181.79,181.86,179.75,179.83,255
12-02-2011,180.17,180.92,179.89,180.9,280
12-03-2011,180.72,180.72,180.26,180.37,167
12-04-2011,180.11,180.21,179.71,179.9,861
12-05-2011,179.96,180.13,179.72,179.95,719
12-06-2011,180.07,181.27,180.02,181.16,308
12-07-2011,180.59,182.46,180.33,182.26,854
12-08-2011,182.95,183.15,179.66,179.96,370
12-09-2011,179.41,181.67,179.29,181.64,712
12-10-2011,181.33,181.38,180.8,180.97,333
12-11-2011,180.97,181.7,180.83,181.61,548
12-12-2011,181.52,182.03,181.4,181.44,855
12-13-11,181.74,182.25,181.63,182.13,647
12-14-11,182.5,182.62,181.18,181.43,673
12-15-11,181.67,183.87,181.3,183.51,435
12-16-11,183.64,183.84,182.09,182.29,195
12-17-11,181.98,182.72,180.73,181.09,596
12-18-11,180.84,181.47,180.1,180.39,856
12-19-11,180.27,181.22,180.25,181.09,703
12-20-11,181.34,182.09,180.98,182.04,143
12-21-11,181.81,182.54,181.08,182.52,925
12-22-11,182.1,182.15,181.43,181.65,131
12-23-11,181.72,183.05,181.67,183.01,678
12-24-11,182.94,184.08,182.35,183.51,809
12-25-11,183.79,184.24,182.46,182.62,941
12-26-11,182.25,183.5,182.01,183.4,589
12-27-11,184.15,184.8,182.24,182.39,684
12-28-11,182.53,183.01,182.33,182.58,482
12-29-11,182.8,186.07,182.64,185.88,879
12-30-11,185.76,185.97,183.88,184.4,823
12-31-11,184.62,184.68,182.26,182.75,218
01-01-2012,182.39,183.62,182.26,183.37,898
01-02-2012,183.51,183.61,183.29,183.31,914
01-03-2012,183.41,183.99,182.93,183.72,463
01-04-2012,183.15,183.26,182.72,182.92,858
01-05-2012,183.54,183.62,181.79,182.18,139
01-06-2012,182.8,185.12,182.5,184.87,800
01-07-2012,185.83,185.87,183.86,184.01,163
01-08-2012,184.45,184.62,184.35,184.53,550
01-09-2012,185.01,185.77,183.65,183.98,269
01-10-2012,183.51,183.7,183.29,183.62,244
01-11-2012,183.35,183.54,183.14,183.44,856
01-12-2012,183.69,183.92,182.59,182.66,781
1-13-12,182.96,183.15,180.91,181.18,497
1-14-12,180.95,183.28,180.56,183.15,623
1-15-12,182.8,182.88,181.18,181.91,145
1-16-12,181.28,182.86,180.8,182.54,675
1-17-12,182.19,183.73,182.04,183.37,792
1-18-12,183.03,184.26,182.95,184.16,919
1-19-12,184.83,185.01,182.93,183.32,650
1-20-12,184.31,184.35,182.89,183.23,719
1-21-12,183.9,184.65,183.65,184.44,165
1-22-12,184.41,184.66,182.74,182.8,446
1-23-12,183.22,183.26,181.29,181.35,293
1-24-12,180.61,181.31,180.26,181.16,205
1-25-12,180.67,181.97,180.41,181.52,106
1-26-12,181.02,181.34,180.35,180.43,530
1-27-12,181.01,181.02,179.99,180.05,512
1-28-12,180,182.08,179.85,181.83,655
1-29-12,181.79,181.96,181.57,181.62,600
1-30-12,181.25,183.9,180.82,183.86,200
1-31-12,183.8,183.9,180.62,180.72,287
02-01-2012,180.52,181.73,180.04,181.28,843
02-02-2012,180.84,181.43,179.6,179.93,193
02-03-2012,179.48,181.65,179.46,181,907
02-04-2012,181.79,182.03,181.68,181.92,886
02-05-2012,181.67,181.81,180.2,180.82,844
02-06-2012,180.97,181.88,180.91,181.58,347
02-07-2012,182.06,182.42,181.56,182.36,762
02-08-2012,182.5,182.56,182.12,182.19,674
02-09-2012,182.34,184,182.24,183.91,761
02-10-2012,183.56,185.31,183.03,184.83,959
02-11-2012,185.45,186.42,185.26,186.31,440
02-12-2012,185.75,186.06,185.61,185.68,576
2-13-12,185.45,185.91,184.64,184.66,940
2-14-12,184.43,184.61,183.65,184.01,933
2-15-12,183.6,186.19,183.33,186.08,373
2-16-12,185.5,185.57,184.41,184.74,226
2-17-12,184.27,185.41,184.1,185.12,415
2-18-12,184.84,185.26,184.25,185.14,964
2-19-12,185.48,185.85,185.39,185.42,370
2-20-12,184.48,185.97,184.21,185.74,581
2-21-12,185.61,185.65,182.95,183.3,985
