timestamp,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,%change,,date
3883,184.4,184.49,184.03,184.11,960,,,8-18-10
3884,184.73,186.33,184.62,186.05,326,,,8-19-10
3885,185.61,186.33,185.55,185.97,988,,,8-20-10
3886,186.11,187.22,185.99,186.87,954,,,8-21-10
3887,186.78,186.95,185.79,185.98,275,,,8-22-10
3888,185.82,186.01,185.36,185.37,516,,,8-23-10
3889,184.62,185.72,184.38,185.69,633,,,8-24-10
3890,186.16,186.27,185.02,185.22,780,,,8-25-10
3891,185.38,185.45,185.18,185.23,935,,,8-26-10
3892,185.33,185.49,181.35,181.85,164,,,8-27-10
3893,182.27,184.31,182.18,184.02,457,,,8-28-10
3894,183.5,183.82,182.97,183.8,184,,,8-29-10
3895,184.49,184.56,183.68,184.13,525,,,8-30-10
3896,182.87,183.87,182.78,183.73,833,,,8-31-10
3897,184.6,185.02,184.18,184.42,529,,,9-1-10
3898,184.09,185.53,183.66,185.32,336,,,9-2-10
3899,185.75,185.97,185.56,185.58,237,,,9-3-10
3900,184.91,185.07,183.26,183.51,452,,,9-4-10
3901,183.69,184.08,183.17,183.47,859,,,9-5-10
3902,183.47,184.16,182.67,183.98,644,,,9-6-10
3903,183.77,184.78,183.24,184.7,182,,,9-7-10
3904,184.25,185.52,184.02,185.46,591,,,9-8-10
3905,184.57,186.49,184.51,186.33,305,,,9-9-10
3906,186.97,187.57,186.93,187.23,644,,,9-10-10
3907,187.31,187.36,185.73,185.9,711,,,9-11-10
3908,186.13,186.31,184.97,185.01,736,,,9-12-10
3909,184.84,185.76,184.46,185.52,549,,,9-13-10
3910,185.28,185.45,183.99,184.4,766,,,9-14-10
3911,184.04,184.23,183.3,183.39,503,,,9-15-10
3912,182.86,183.24,182.2,182.26,205,,,9-16-10
3913,181.77,184.4,181.37,184.24,353,,,9-17-10
3914,184.14,185.59,183.62,184.99,733,,,9-18-10
3915,185.01,185.37,184.54,185.04,129,,,9-19-10
3916,185.64,185.7,183.27,183.41,939,,,9-20-10
3917,183.71,183.81,183.02,183.1,423,,,9-21-10
3918,182.48,183.3,182.38,182.86,596,,,9-22-10
3919,182.85,183.01,181.78,182.13,232,,,9-23-10
3920,182.51,183.17,182.06,182.2,505,,,9-24-10
3921,181.37,182.14,181.15,181.9,561,,,9-25-10
3922,181.15,181.42,180.84,181.25,130,,,9-26-10
3923,180.79,180.8,180.02,180.08,509,,,9-27-10
3924,180.03,180.19,178.73,178.99,860,,,9-28-10
3925,179.03,179.2,178.86,178.9,301,,,9-29-10
3926,178.93,179.59,178.54,179.24,211,,,9-30-10
3927,179.83,180.11,178.28,178.47,454,,,10-1-10
3928,178.36,178.96,178.28,178.57,981,,,10-2-10
3929,177.95,179.14,177.72,178.84,905,,,10-3-10
3930,178.82,179.66,178.66,179.25,175,,,10-4-10
3931,178.33,178.35,178.06,178.2,243,,,10-5-10
3932,177.98,179.02,177.97,178.36,557,,,10-6-10
3933,178.46,180.01,178.09,179.38,615,,,10-7-10
3934,179.46,180.22,179.42,179.79,284,,,10-8-10
3935,179.27,179.42,178.94,179.05,661,,,10-9-10
3936,178.24,180.74,178.05,180.57,875,,,10-10-10
3937,180.72,181.48,180.71,181.39,492,,,10-11-10
3938,181.2,182.99,180.8,182.55,449,,,10-12-10
3939,182.62,182.88,182.38,182.76,802,,,10-13-10
3940,182.56,184.16,182.33,184.06,928,,,10-14-10
3941,183.73,183.79,183.04,183.31,339,,,10-15-10
3942,182.46,184.35,182.29,184.11,910,,,10-16-10
3943,184.2,184.29,183.87,184.07,146,,,10-17-10
3944,184.23,186.08,184.08,185.64,919,,,10-18-10
3945,185.2,185.31,184.63,184.7,354,,,10-19-10
3946,184.32,184.47,182.97,183.43,548,,,10-20-10
3947,183.49,185.35,183.17,184.8,239,,,10-21-10
3948,184.09,184.14,182.22,182.31,684,,,10-22-10
3949,182.05,184.05,181.71,183.66,682,,,10-23-10
3950,183.53,183.54,182.04,182.42,428,,,10-24-10
3951,183.02,183.67,182.36,183.57,122,,,10-25-10
3952,183.46,184.85,183,184.56,131,,,10-26-10
3953,184.91,185.04,184.67,184.88,456,,,10-27-10
3954,185.03,186.35,184.2,186,236,,,10-28-10
3955,185.87,187.36,185.86,187.25,501,,,10-29-10
3956,187.15,188.15,186.91,187.5,494,,,10-30-10
3957,188.13,188.43,187.16,187.22,180,,,10-31-10
3958,186.13,189.48,186.01,189.35,910,,,11-1-10
3959,189.87,190.19,189.8,189.86,858,,,11-2-10
3960,190.08,190.42,187.07,187.62,323,,,11-3-10
3961,188.44,188.93,187.72,187.99,340,,,11-4-10
3962,188.48,188.85,187.43,187.62,829,,,11-5-10
3963,188.14,188.23,187.91,187.93,732,,,11-6-10
3964,187.73,187.92,187.17,187.4,272,,,11-7-10
3965,187.53,188.06,184.82,185.04,125,,,11-8-10
3966,185.35,185.53,184.44,184.56,141,,,11-9-10
3967,184.99,186.12,184.95,185.78,986,,,11-10-10
3968,185.54,186.49,185.21,185.92,286,,,11-11-10
3969,185.69,186.19,182.98,183.83,381,,,11-12-10
3970,183.73,184.09,182.4,182.43,719,,,11-13-10
3971,183.1,183.3,182.73,182.92,522,,,11-14-10
3972,182.77,183.35,181.83,182,499,,,11-15-10
3973,182.82,184.05,182.62,183.94,111,,,11-16-10
3974,184.15,184.36,182.68,183.29,268,,,11-17-10
3975,183.97,184.37,183.58,184.26,753,,,11-18-10
3976,183.85,187.21,183.8,186.67,805,,,11-19-10
3977,186.27,188.07,186,187.8,648,,,11-20-10
3978,188.92,189.26,187.26,187.34,732,,,11-21-10
3979,186.97,187.95,186.63,187.76,616,,,11-22-10
3980,187.04,187.08,187.02,187.08,448,,,11-23-10
3981,187.2,187.44,186.11,186.36,382,,,11-24-10
3982,186.64,186.66,185.12,185.26,404,,,11-25-10
3983,185.49,185.98,184.99,185.18,273,,,11-26-10
3984,185.63,186.5,185.26,186.08,392,,,11-27-10
3985,186.29,186.83,185.99,186.76,759,,,11-28-10
3986,187.5,187.9,187.02,187.29,856,,,11-29-10
3987,187.76,188.78,187.24,188.47,139,,,11-30-10
3988,188.66,189.29,187.26,187.72,669,,,12-1-10
3989,188.01,188.38,187.65,188.27,629,,,12-2-10
3990,187.99,188.32,186.4,186.47,461,,,12-3-10
3991,186.75,186.86,185.85,186.21,854,,,12-4-10
3992,186.79,187.4,186.64,187.27,983,,,12-5-10
3993,186.22,188.09,186.21,187.9,503,,,12-6-10
3994,188.14,188.36,185.15,185.85,280,,,12-7-10
3995,185.49,185.69,184.24,184.62,702,,,12-8-10
3996,185.38,185.7,183.98,184.47,529,,,12-9-10
3997,184.76,185.11,184.62,185.07,558,,,12-10-10
3998,184.2,186.53,184.14,186.29,284,,,12-11-10
3999,185.88,185.93,185.51,185.69,530,,,12-12-10
4000,185.15,186.77,185.11,186.59,773,,,12-13-10
4001,187.45,187.56,184.84,185.48,744,,,12-14-10
4002,185.19,185.67,185.09,185.58,410,,,12-15-10
4003,184.88,185.04,183.94,184.39,495,,,12-16-10
4004,184.84,186.14,184.82,185.96,884,,,12-17-10
4005,186.4,186.82,186.14,186.41,677,,,12-18-10
4006,187.2,187.23,184.22,184.44,870,,,12-19-10
4007,184.92,185.18,182.11,182.75,750,,,12-20-10
4008,182.62,184.27,182.53,184.24,245,,,12-21-10
4009,184.34,187.13,184.03,186.5,958,,,12-22-10
4010,185.76,187.57,185.36,187.33,247,,,12-23-10
4011,187.22,187.81,185.94,186.24,259,,,12-24-10
4012,186.81,187.35,186.4,187.16,101,,,12-25-10
4013,186.31,187.54,186.3,187.28,281,,,12-26-10
4014,186.55,189.15,186.44,188.74,125,,,12-27-10
4015,188.87,190.24,188.86,190.23,777,,,12-28-10
4016,189.93,190,189.28,189.74,159,,,12-29-10
4017,189.63,189.83,189.56,189.77,274,,,12-30-10
4018,190.02,191.97,189.91,191.7,761,,,12-31-10
4019,191.64,191.65,190.81,190.88,857,,,1-1-11
4020,191.33,191.41,190.99,191.39,134,,,1-2-11
4021,191.85,192.09,190.37,190.97,956,,,1-3-11
4022,190.81,191.39,190.62,191.31,973,,,1-4-11
4023,190.28,192.31,190.07,192.08,329,,,1-5-11
4024,192.65,192.71,191,191.3,922,,,1-6-11
4025,191.53,192.02,187.83,188.13,480,,,1-7-11
4026,188.48,188.92,187.7,187.92,683,,,1-8-11
4027,187.02,187.82,186.89,187.76,202,,,1-9-11
4028,187.96,188.13,186.92,186.92,289,,,1-10-11
4029,187.38,188.25,187.25,188.22,913,,,1-11-11
4030,188.54,188.64,186.34,186.5,612,,,1-12-11
4031,186.22,186.38,184.43,184.96,803,,,1-13-11
4032,184.67,186.01,184.46,185.81,286,,,1-14-11
4033,186,186.42,184.56,184.63,549,,,1-15-11
4034,184.54,184.6,182.79,183.29,788,,,1-16-11
4035,183.33,183.38,183.27,183.38,477,,,1-17-11
4036,184.23,184.55,183.34,183.92,394,,,1-18-11
4037,183.58,183.86,182.58,182.7,449,,,1-19-11
4038,183.3,183.38,182.61,183.06,180,,,1-20-11
4039,182.74,182.98,181.74,181.82,846,,,1-21-11
4040,181.68,182.77,181.39,182.52,103,,,1-22-11
4041,182.5,182.7,182.38,182.56,633,,,1-23-11
4042,182.26,182.28,180.49,180.85,919,,,1-24-11
4043,180.88,181,180.43,180.47,208,,,1-25-11
4044,181.41,181.67,179.7,179.83,480,,,1-26-11
4045,179.38,180.25,179.33,180.11,917,,,1-27-11
4046,180.03,180.12,179.68,179.89,436,,,1-28-11
4047,179.77,181.44,179.57,181.04,270,,,1-29-11
4048,180.63,181.22,180.33,181.09,469,,,1-30-11
4049,181.52,181.66,179.79,179.93,749,,,1-31-11
4050,181.01,181.04,180.68,180.84,848,,,2-1-11
4051,181.16,181.43,180.78,180.98,103,,,2-2-11
4052,181.84,182.13,179.91,180.13,642,,,2-3-11
4053,180.12,180.29,178.45,178.94,701,,,2-4-11
4054,178.88,179.07,175.76,175.91,385,,,2-5-11
4055,176.55,176.9,176.45,176.68,357,,,2-6-11
4056,176.48,177.8,176.4,177.42,295,,,2-7-11
4057,177.27,177.44,175.51,175.58,356,,,2-8-11
4058,174.97,176.7,174.68,176.28,824,,,2-9-11
4059,176.21,177.46,176,177.31,934,,,2-10-11
4060,177.31,177.98,176.98,177.89,848,,,2-11-11
4061,178.45,179.51,178.13,179.42,326,,,2-12-11
4062,179.83,180,179.17,179.36,950,,,2-13-11
4063,179.3,179.49,177.94,178.17,282,,,2-14-11
4064,177.93,177.96,177.1,177.86,924,,,2-15-11
4065,178.05,179.17,177.4,178.86,179,,,2-16-11
4066,178.17,178.68,177.93,178.63,271,,,2-17-11
4067,178.42,180.52,178.28,180.48,957,,,2-18-11
4068,180.89,180.9,180.19,180.39,366,,,2-19-11
4069,180.44,181.03,179.3,179.33,998,,,2-20-11
4070,180.37,180.39,177.27,177.43,912,,,2-21-11
4071,177.72,178.14,177.14,177.38,924,,,2-22-11
4072,177.42,178.5,177.28,178.32,932,,,2-23-11
4073,178.51,181.69,178.19,181.3,708,,,2-24-11
4074,182,182.06,180.04,180.19,420,,,2-25-11
4075,180.69,180.89,179.52,179.79,749,,,2-26-11
4076,179.75,180.14,179.05,180.09,461,,,2-27-11
4077,179.7,179.77,178.71,178.99,166,,,2-28-11
4078,179.2,180.29,178.69,179.84,849,,,3-1-11
4079,180.09,180.76,179.13,179.15,156,,,3-2-11
4080,179.5,180.67,179.44,180.36,883,,,3-3-11
4081,180.86,181.52,180.17,180.44,997,,,3-4-11
4082,180.15,180.96,179.81,180.72,640,,,3-5-11
4083,181.11,181.13,178.53,178.77,342,,,3-6-11
4084,178.49,179.97,178.21,179.74,469,,,3-7-11
4085,178.84,179.98,178.53,179.7,300,,,3-8-11
4086,179.92,180.09,178.3,178.56,493,,,3-9-11
4087,178.31,179.6,177.95,179.41,147,,,3-10-11
4088,179.88,180.22,178.29,178.61,679,,,3-11-11
4089,178.73,178.84,178.32,178.64,667,,,3-12-11
4090,178.87,179.53,177.41,177.69,450,,,3-13-11
4091,178.16,178.17,177.37,177.45,520,,,3-14-11
4092,177.48,177.84,176.69,176.74,239,,,3-15-11
4093,176.35,178.94,175.86,178.81,531,,,3-16-11
4094,178.53,178.69,177.12,177.38,993,,,3-17-11
4095,177.2,177.86,176.78,177.7,626,,,3-18-11
4096,177.12,178.72,176.78,178.43,731,,,3-19-11
4097,178.94,179.3,178.05,178.49,621,,,3-20-11
4098,178.89,179.23,178.21,178.34,587,,,3-21-11
4099,179.41,179.87,177.08,177.49,888,,,3-22-11
4100,177.44,180.29,177.17,179.81,709,,,3-23-11
4101,180.2,180.69,179.4,179.74,787,,,3-24-11
4102,178.97,182,178.91,181.95,395,,,3-25-11
4103,182.57,182.59,179.48,179.54,189,,,3-26-11
4104,179.62,180.35,178.75,179.83,875,,,3-27-11
4105,180.43,180.73,178.25,178.76,745,,,3-28-11
4106,179.63,180.69,179.42,180.47,705,,,3-29-11
4107,179.62,180.44,179.29,180.43,950,,,3-30-11
4108,180.97,181.27,180.84,180.89,956,,,3-31-11
4109,181.05,182.5,180.98,182.28,213,,,4-1-11
4110,182.1,182.14,180.65,181.4,660,,,4-2-11
4111,181.24,181.83,180.72,181.53,455,,,4-3-11
4112,182.09,182.3,180.84,180.86,452,,,4-4-11
4113,180.08,180.19,177.02,177.3,869,,,4-5-11
4114,176.35,178.55,176,178.02,434,,,4-6-11
4115,177.68,179.08,177.67,178.81,577,,,4-7-11
4116,178.67,179.24,178.08,178.19,103,,,4-8-11
4117,178.02,178.46,177.08,177.14,198,,,4-9-11
4118,178.05,178.07,177.41,177.58,965,,,4-10-11
4119,177.86,177.86,176.63,176.82,784,,,4-11-11
4120,177.18,178.25,177.08,178.11,231,,,4-12-11
4121,177.86,178.46,177.53,178.04,496,,,4-13-11
4122,178.52,178.67,178,178.39,156,,,4-14-11
4123,178.88,178.92,176.25,176.49,784,,,4-15-11
4124,175.79,175.81,175.25,175.36,479,,,4-16-11
4125,175.29,176.07,174.98,175.98,341,,,4-17-11
4126,176.74,177.85,176.72,177.8,916,,,4-18-11
4127,178.08,178.48,175.6,176.15,835,,,4-19-11
4128,175.17,175.48,174.59,175.03,886,,,4-20-11
4129,175.69,175.97,175.64,175.65,383,,,4-21-11
4130,175.92,178.34,175.52,177.91,891,,,4-22-11
4131,177.9,178.24,177.32,177.75,444,,,4-23-11
4132,177.64,177.82,177.5,177.64,333,,,4-24-11
4133,177.78,177.8,177.25,177.79,276,,,4-25-11
4134,177.83,177.95,175.84,176.27,199,,,4-26-11
4135,175.76,177.93,175.51,177.71,651,,,4-27-11
4136,177.31,178.96,177.24,178.76,843,,,4-28-11
4137,177.72,180.1,177.45,179.68,295,,,4-29-11
4138,179.59,179.87,179.19,179.8,730,,,4-30-11
4139,179.47,180.22,179.12,179.82,675,,,5-1-11
4140,179.45,182.36,179.34,182.26,149,,,5-2-11
4141,182.71,182.86,182.31,182.45,466,,,5-3-11
4142,182.65,182.71,180.66,180.93,697,,,5-4-11
4143,181.58,182.64,181.54,182.31,322,,,5-5-11
4144,182.46,183.4,182.32,183.29,227,,,5-6-11
4145,183.88,184.2,181.22,181.97,875,,,5-7-11
4146,182.58,182.59,181.53,181.79,542,,,5-8-11
4147,181.47,183.56,181.22,183.45,109,,,5-9-11
4148,183.4,183.88,182.58,182.8,744,,,5-10-11
4149,182.3,182.37,181.91,182.29,241,,,5-11-11
4150,182.03,182.08,181.31,181.43,489,,,5-12-11
4151,182.25,182.32,180.6,180.63,897,,,5-13-11
4152,180.31,181.98,180.23,181.93,316,,,5-14-11
4153,181.71,181.97,180.42,180.57,778,,,5-15-11
4154,181.14,181.36,179.3,179.59,313,,,5-16-11
4155,179.87,180.34,179.54,180.26,587,,,5-17-11
4156,180.08,180.32,178.47,178.53,742,,,5-18-11
4157,179.5,181.83,179.36,181.47,672,,,5-19-11
4158,181.43,181.67,179.86,180.42,570,,,5-20-11
4159,180.09,180.59,179.98,180.52,532,,,5-21-11
4160,180.71,180.72,178.54,178.88,826,,,5-22-11
4161,178.93,179.05,176.86,176.96,581,,,5-23-11
4162,177.79,178.29,177.13,177.41,679,,,5-24-11
4163,177.23,177.53,176.47,176.82,262,,,5-25-11
4164,176.09,179.44,175.95,178.92,133,,,5-26-11
4165,178.93,179.43,176.39,176.6,323,,,5-27-11
4166,175.45,177.7,175.44,177.53,641,,,5-28-11
4167,177.42,177.69,177.15,177.17,728,,,5-29-11
4168,177.31,178.13,177.28,177.83,402,,,5-30-11
4169,177.74,178.68,177.27,178.57,570,,,5-31-11
4170,177.92,178.26,175.35,175.6,434,,,6-1-11
4171,175.66,176.8,175.51,176.69,388,,,6-2-11
4172,175.92,176.6,175.7,176.3,764,,,6-3-11
4173,177.38,178.09,177.05,177.99,322,,,6-4-11
4174,177.33,179.34,177.17,178.81,109,,,6-5-11
4175,178.38,179.89,178.38,179.7,429,,,6-6-11
4176,179.36,179.53,178.61,178.79,496,,,6-7-11
4177,178.71,178.9,178.15,178.65,334,,,6-8-11
4178,179.66,179.86,178.72,178.74,626,,,6-9-11
4179,179.32,179.97,179.22,179.65,392,,,6-10-11
4180,180.53,180.74,180,180.37,474,,,6-11-11
4181,180.39,183.1,180.31,182.99,476,,,6-12-11
4182,183.16,185.25,183.07,185.15,854,,,6-13-11
4183,184.15,184.45,183.5,184.12,444,,,6-14-11
4184,184.39,184.81,184.09,184.7,839,,,6-15-11
4185,184.8,185.23,183.74,184.1,631,,,6-16-11
4186,184.23,184.79,183.87,184.68,973,,,6-17-11
4187,184.3,186.14,183.7,185.54,868,,,6-18-11
4188,185.28,187.67,184.86,187.37,546,,,6-19-11
4189,187.59,187.9,186.79,187.17,181,,,6-20-11
4190,187.42,187.47,186.13,186.34,660,,,6-21-11
4191,185.89,186.46,185.03,185.17,475,,,6-22-11
4192,186.12,186.37,184.86,185.09,444,,,6-23-11
4193,185.02,187.83,184.94,187.83,996,,,6-24-11
4194,187.04,190.03,186.11,189.73,336,,,6-25-11
4195,190.09,190.12,187.26,187.33,471,,,6-26-11
4196,187.61,187.8,186.83,187,417,,,6-27-11
4197,187.76,188.2,187.6,187.84,341,,,6-28-11
4198,187.7,190.42,187.49,190.4,450,,,6-29-11
4199,190.16,190.3,189.93,190.13,656,,,6-30-11
4200,190.78,191.19,189.15,189.3,951,,,7-1-11
4201,189.5,189.72,188.93,188.93,310,,,7-2-11
4202,188.55,188.69,188.22,188.59,992,,,7-3-11
4203,188.64,188.69,187.34,187.38,350,,,7-4-11
4204,187.57,187.76,187.23,187.57,413,,,7-5-11
4205,187.29,187.45,185.74,186.39,760,,,7-6-11
4206,186.3,186.39,184.75,185.05,147,,,7-7-11
4207,185.77,186.06,184.99,185.1,171,,,7-8-11
4208,185.13,186.8,184.57,186.75,247,,,7-9-11
4209,186.81,186.9,184.24,184.56,150,,,7-10-11
4210,184.66,184.86,183.47,183.48,210,,,7-11-11
4211,183.2,183.5,183.03,183.17,607,,,7-12-11
4212,183.17,183.67,182.81,182.97,366,,,7-13-11
4213,182.72,182.85,182.44,182.78,794,,,7-14-11
4214,182.37,182.54,179.21,179.35,344,,,7-15-11
4215,178.98,179.11,178.54,178.9,483,,,7-16-11
4216,178.87,179.06,177.74,177.8,992,,,7-17-11
4217,178.37,179.49,178.27,178.87,125,,,7-18-11
4218,178.88,178.97,177.29,177.41,585,,,7-19-11
4219,177.07,177.25,176.05,176.06,545,,,7-20-11
4220,175.45,175.96,175.29,175.72,970,,,7-21-11
4221,174.88,176.54,174.73,176.25,107,,,7-22-11
4222,175.75,176.56,175.3,176.15,302,,,7-23-11
4223,176.62,176.76,176.03,176.28,313,,,7-24-11
4224,176.46,177.65,176.08,177.63,578,,,7-25-11
4225,176.9,178.68,176.64,178.42,779,,,7-26-11
4226,178.64,179.94,178.34,179.2,930,,,7-27-11
4227,179.5,179.62,176.76,177.27,337,,,7-28-11
4228,176.7,178.9,176.4,178.58,220,,,7-29-11
4229,177.62,181.45,177.58,181.42,335,,,7-30-11
4230,181.31,182,180.5,180.52,454,,,7-31-11
4231,179.94,181.28,179.67,180.98,990,,,8-1-11
4232,180.65,180.93,180.03,180.12,584,,,8-2-11
4233,179.66,179.73,179.55,179.64,641,,,8-3-11
4234,180.18,181.69,179.77,181.32,111,,,8-4-11
4235,181,182.24,180.85,181.82,554,,,8-5-11
4236,180.99,182.95,180.67,182.72,933,,,8-6-11
4237,182.86,183.74,180.92,181.16,357,,,8-7-11
4238,181.76,181.83,180.85,181.01,201,,,8-8-11
4239,180.32,181.05,180.22,180.74,142,,,8-9-11
4240,180.19,183.23,179.9,182.61,291,,,8-10-11
4241,182.86,183.18,181.13,181.53,600,,,8-11-11
4242,181.31,183.16,181.01,182.7,525,,,8-12-11
4243,183.44,184.27,183.25,184.16,646,,,8-13-11
4244,184.54,185.55,184.09,185.37,557,,,8-14-11
4245,185.13,186.58,184.92,185.99,489,,,8-15-11
4246,186.05,186.68,185.83,186.49,928,,,8-16-11
4247,186,186.69,185.84,186.48,566,,,8-17-11
4248,186.72,186.91,186.55,186.74,419,,,8-18-11
4249,185.89,186.18,184.18,184.29,779,,,8-19-11
4250,184.68,185.71,184.31,185.63,914,,,8-20-11
4251,185.43,186.32,185,186.08,499,,,8-21-11
4252,186.71,186.76,184.96,185.17,871,,,8-22-11
4253,185.56,186.47,185.52,186.42,393,,,8-23-11
4254,186.46,186.91,186.11,186.22,645,,,8-24-11
4255,187.2,188.71,186.54,188.34,781,,,8-25-11
4256,187.9,188.14,187.6,188.1,446,,,8-26-11
4257,187.45,188.13,186.67,186.89,260,,,8-27-11
4258,186.33,190.81,185.96,190.49,723,,,8-28-11
4259,190.81,191.34,190.78,191.02,745,,,8-29-11
4260,192.14,193.65,192.1,193.13,442,,,8-30-11
4261,192.99,193.36,190.91,190.93,357,,,8-31-11
4262,190.51,191.76,189.48,191.45,197,,,9-1-11
4263,191.73,191.85,188.9,189.17,238,,,9-2-11
4264,188.67,190.61,188.53,190.07,876,,,9-3-11
4265,190.53,190.73,190.34,190.37,128,,,9-4-11
4266,190.99,191.25,189.54,189.83,527,,,9-5-11
4267,189.9,190.66,189.2,190.37,352,,,9-6-11
4268,190.2,192.1,190.15,191.87,556,,,9-7-11
4269,192.56,192.72,190.29,190.85,529,,,9-8-11
4270,191.13,191.15,190.8,190.81,270,,,9-9-11
4271,190.56,190.71,189.42,190.07,448,,,9-10-11
4272,190.62,190.82,189.76,189.91,124,,,9-11-11
4273,189.75,191.06,189.67,190.76,359,,,9-12-11
4274,191.69,191.88,190.27,191.11,707,,,9-13-11
4275,191.06,191.29,189.85,190.27,319,,,9-14-11
4276,190.07,192.85,189.86,192.43,252,,,9-15-11
4277,192.8,193.36,192.16,192.23,299,,,9-16-11
4278,192.14,192.76,191.42,191.71,593,,,9-17-11
4279,191.23,191.52,190.27,190.6,219,,,9-18-11
4280,190.21,190.41,188.27,188.71,826,,,9-19-11
4281,189.82,190.22,188.36,188.73,368,,,9-20-11
4282,188.16,189.83,188.1,189.77,707,,,9-21-11
4283,189.48,189.75,189.2,189.55,162,,,9-22-11
4284,189.65,190.27,189.2,189.95,689,,,9-23-11
4285,190.29,190.84,189.95,190.67,242,,,9-24-11
4286,191.15,191.33,191.04,191.12,839,,,9-25-11
4287,190.99,191.65,190.59,191.5,172,,,9-26-11
4288,191.56,191.69,190.62,190.68,476,,,9-27-11
4289,190.99,191.49,188.18,188.71,565,,,9-28-11
4290,188.05,190.33,188.04,190.24,235,,,9-29-11
4291,189.84,191.69,189.82,191.58,327,,,9-30-11
4292,191.05,191.15,190.33,190.34,831,,,10-1-11
4293,190.65,191.23,190.59,190.78,921,,,10-2-11
4294,190.84,190.84,189.75,190.04,619,,,10-3-11
4295,191.09,191.29,190.67,190.77,935,,,10-4-11
4296,191.56,191.76,188.71,188.99,255,,,10-5-11
4297,189.21,189.34,187.69,188.12,717,,,10-6-11
4298,188.16,188.32,184.68,185.33,139,,,10-7-11
4299,185.77,186.08,185.68,186.07,111,,,10-8-11
4300,185.22,185.22,183.89,184.09,967,,,10-9-11
4301,183.69,185.6,183.04,185.37,931,,,10-10-11
4302,185.91,186.08,182.34,182.4,998,,,10-11-11
4303,183.18,183.41,183.05,183.26,270,,,10-12-11
4304,183.47,183.48,182.07,182.19,455,,,10-13-11
4305,182.05,182.12,181.86,181.9,892,,,10-14-11
4306,181.49,181.64,181.25,181.6,284,,,10-15-11
4307,181.21,181.34,179.62,179.83,105,,,10-16-11
4308,179.79,180.09,179.59,179.91,437,,,10-17-11
4309,179.95,180.89,179.9,180.81,487,,,10-18-11
4310,180.77,181.94,180.44,181.34,501,,,10-19-11
4311,180.9,181.57,179.66,180.08,788,,,10-20-11
4312,180.45,181.23,180.39,180.93,706,,,10-21-11
4313,180.34,180.71,180.22,180.66,440,,,10-22-11
4314,180.59,181.1,180.49,180.5,218,,,10-23-11
4315,180.53,182.49,180.18,182.39,367,,,10-24-11
4316,182.24,182.37,181.8,182.01,682,,,10-25-11
4317,182.82,183.04,182.61,182.7,213,,,10-26-11
4318,183.04,183.36,182.4,182.62,226,,,10-27-11
4319,183.36,185.31,183.29,185.26,201,,,10-28-11
4320,185.15,185.57,184.49,184.81,711,,,10-29-11
4321,184.86,185.71,184.55,185.53,633,,,10-30-11
4322,184.83,185.07,184.76,185.02,610,,,10-31-11
4323,184.78,185.21,184.3,185.15,297,,,11-1-11
4324,185.5,185.77,184.04,184.45,974,,,11-2-11
4325,183.85,184.33,182.42,182.81,235,,,11-3-11
4326,182.92,183.35,181,181.25,642,,,11-4-11
4327,181.34,181.46,180.5,181.05,968,,,11-5-11
4328,181.39,181.41,180.98,181.19,857,,,11-6-11
4329,180.34,181.98,179.99,181.92,982,,,11-7-11
4330,182.62,182.84,182.09,182.33,894,,,11-8-11
4331,182.42,183.59,182.22,183.34,983,,,11-9-11
4332,182.54,184.56,182.15,184.42,568,,,11-10-11
4333,185.14,185.5,184.41,184.43,165,,,11-11-11
4334,184.73,185.14,183.94,184.08,831,,,11-12-11
4335,184.41,184.65,181.95,182.04,988,,,11-13-11
4336,181.77,182.92,181.6,182.92,547,,,11-14-11
4337,183.86,184.72,183.28,184.52,906,,,11-15-11
4338,184.06,184.47,184.05,184.18,257,,,11-16-11
4339,183.97,184.23,182.7,183.22,552,,,11-17-11
4340,182.56,182.84,181.78,182.03,149,,,11-18-11
4341,182.15,183.58,181.88,183.35,721,,,11-19-11
4342,184.35,184.38,182.56,182.67,758,,,11-20-11
4343,183.98,184.38,181.33,181.9,246,,,11-21-11
4344,181.58,182.74,181.41,182.65,602,,,11-22-11
4345,182.33,183.31,181.98,183.21,955,,,11-23-11
4346,184.12,184.27,183.4,183.67,906,,,11-24-11
4347,182.67,182.9,182.29,182.6,521,,,11-25-11
4348,182.51,182.89,181.81,181.97,666,,,11-26-11
4349,181.65,181.74,180.61,181.17,589,,,11-27-11
4350,181.79,182.12,180.68,180.8,254,,,11-28-11
4351,179.69,182.2,179.34,181.76,668,,,11-29-11
4352,181.8,182.19,181.34,182.05,576,,,11-30-11
4353,181.79,181.86,179.75,179.83,255,,,12-1-11
4354,180.17,180.92,179.89,180.9,280,,,12-2-11
4355,180.72,180.72,180.26,180.37,167,,,12-3-11
4356,180.11,180.21,179.71,179.9,861,,,12-4-11
4357,179.96,180.13,179.72,179.95,719,,,12-5-11
4358,180.07,181.27,180.02,181.16,308,,,12-6-11
4359,180.59,182.46,180.33,182.26,854,,,12-7-11
4360,182.95,183.15,179.66,179.96,370,,,12-8-11
4361,179.41,181.67,179.29,181.64,712,,,12-9-11
4362,181.33,181.38,180.8,180.97,333,,,12-10-11
